Time,Rate
216.5,0.0206186
217,0.0206186
217.5,0.0206186
218,0.0206186
218.5,0.0206186
219,0.0206186
219.5,0.0206186
220,0.0206186
220.5,0.0206186
221,0.0206186
221.5,0.0206186
222,0.0206186
222.5,0.0206186
223,0.0206186
223.5,0.0206186
224,0.0206186
224.5,0.0206186
225,0.0206186
225.5,0.0206186
226,0.0206186
226.5,0.0206186
227,0.0206186
227.5,0.0206186
228,0.0206186
228.5,0.0206186
229,0.0206186
229.5,0.0206186
230,0.0206186
230.5,0.0206186
231,0.0206186
231.5,0.0206186
232,0.0206186
232.5,0.0206186
233,0.0206186
233.5,0.0206186
234,0.0206186
234.5,0.0206186
235,0.0206186
235.5,0.0206186
236,0.0206186
236.5,0.0206186
237,0.0206186
237.5,0.0206186
238,0.0206186
238.5,0.0206186
239,0.0206186
239.5,0.0206186
240,0.0206186
240.5,0.0206186
241,0.0206186
241.5,0.0206186
242,0.0206186
242.5,0.0206186
243,0.0206186
243.5,0.0206186
244,0.0206186
244.5,0.0206186
245,0.0206186
245.5,0.0206186
246,0.0206186
246.5,0
247,0
247.5,0
248,0
248.5,0
249,0
249.5,0
250,0
250.5,0
251,0
251.5,0
252,0
252.5,0
253,0
253.5,0
254,0
254.5,0
255,0
255.5,0
256,0
256.5,0
257,0
257.5,0
258,0
258.5,0
259,0
259.5,0
260,0
260.5,0
261,0
261.5,0
262,0
262.5,0
263,0
263.5,0
264,0
264.5,0
265,0
265.5,0
266,0
266.5,0
267,0
267.5,0
268,0
268.5,0
269,0
269.5,0
270,0
270.5,0
271,0
271.5,0
272,0
272.5,0
273,0
273.5,0
274,0
274.5,0
275,0
275.5,0
276,0
276.5,0
277,0
277.5,0
278,0
278.5,0
279,0
279.5,0
280,0
280.5,0
281,0
281.5,0
282,0
282.5,0
283,0
283.5,0
284,0
284.5,0
285,0
285.5,0
286,0
286.5,0
287,0
287.5,0
288,0
288.5,0
289,0
289.5,0
290,0
290.5,0
291,0
291.5,0
292,0
292.5,0
293,0
293.5,0
294,0
294.5,0
295,0
295.5,0
296,0
296.5,0
297,0
297.5,0
298,0
298.5,0
299,0
299.5,0
